,event.start,event.end,@timestamp,_id,agent.ephemeral_id,destination.bytes,destination.ip,destination.mac,destination.packets,destination.port,event.duration,event.type,flow.final,flow.id,host.ip,host.mac,network.bytes,network.community_id,network.packets,network.transport,network.type,source.bytes,source.ip,source.mac,source.packets,source.port
756,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:20.014,_QO6h4MBg4ICKivzXADr,050c8449-d186-49bb-985b-a90e625c1c49,90,167.71.195.165,00:50:56:f7:45:68,1,123,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFb3RWjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,180,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,2,udp,ipv4,90,192.168.91.128,00:0c:29:e5:1b:d9,1,50433
757,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:32:00.019,zwO8h4MBg4ICKivzYQUo,050c8449-d186-49bb-985b-a90e625c1c49,90,167.71.195.165,00:50:56:f7:45:68,1,123,0,connection end,TRUE,EQIA////DP////8U//8BAAEADCnlG9kAUFb3RWjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,180,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,2,udp,ipv4,90,192.168.91.128,00:0c:29:e5:1b:d9,1,50433
758,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:32:00.019,zwO8h4MBg4ICKivzYQUo,050c8449-d186-49bb-985b-a90e625c1c49,90,167.71.195.165,00:50:56:f7:45:68,1,123,0,connection end,TRUE,EQIA////DP////8U//8BAAEADCnlG9kAUFb3RWjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,180,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,2,udp,ipv4,90,192.168.91.128,00:0c:29:e5:1b:d9,1,50433
759,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:10.021,5QO6h4MBg4ICKivzRQBX,050c8449-d186-49bb-985b-a90e625c1c49,90,167.71.195.165,00:50:56:f7:45:68,1,123,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFb3RWjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,180,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,2,udp,ipv4,90,192.168.91.128,00:0c:29:e5:1b:d9,1,50433
760,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:20.014,#NAME?,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.128,00:0c:29:e5:1b:d9,0,50433,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFbAAAjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,90,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,1,udp,ipv4,90,167.71.195.165,00:50:56:c0:00:08,1,123
761,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:20.014,_QO6h4MBg4ICKivzXADr,050c8449-d186-49bb-985b-a90e625c1c49,90,167.71.195.165,00:50:56:f7:45:68,1,123,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFb3RWjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,180,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,2,udp,ipv4,90,192.168.91.128,00:0c:29:e5:1b:d9,1,50433
762,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:20.014,#NAME?,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.128,00:0c:29:e5:1b:d9,0,50433,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFbAAAjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,90,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,1,udp,ipv4,90,167.71.195.165,00:50:56:c0:00:08,1,123
763,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:32:00.019,KwO8h4MBg4ICKivzYwbd,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.128,00:0c:29:e5:1b:d9,0,50433,0,connection end,TRUE,EQIA////DP////8U//8BAAEADCnlG9kAUFbAAAjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,90,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,1,udp,ipv4,90,167.71.195.165,00:50:56:c0:00:08,1,123
764,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:50.019,KAO8h4MBg4ICKivzYwbd,050c8449-d186-49bb-985b-a90e625c1c49,90,167.71.195.165,00:50:56:f7:45:68,1,123,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFb3RWjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,180,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,2,udp,ipv4,90,192.168.91.128,00:0c:29:e5:1b:d9,1,50433
765,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:30.024,fgO6h4MBg4ICKivzhAE4,050c8449-d186-49bb-985b-a90e625c1c49,90,167.71.195.165,00:50:56:f7:45:68,1,123,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFb3RWjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,180,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,2,udp,ipv4,90,192.168.91.128,00:0c:29:e5:1b:d9,1,50433
766,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:40.017,XQO8h4MBg4ICKivzZQZw,050c8449-d186-49bb-985b-a90e625c1c49,90,167.71.195.165,00:50:56:f7:45:68,1,123,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFb3RWjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,180,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,2,udp,ipv4,90,192.168.91.128,00:0c:29:e5:1b:d9,1,50433
767,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:50.019,OgO8h4MBg4ICKivzZAab,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.128,00:0c:29:e5:1b:d9,0,50433,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFbAAAjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,90,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,1,udp,ipv4,90,167.71.195.165,00:50:56:c0:00:08,1,123
768,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:30.024,fgO6h4MBg4ICKivzhAE4,050c8449-d186-49bb-985b-a90e625c1c49,90,167.71.195.165,00:50:56:f7:45:68,1,123,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFb3RWjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,180,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,2,udp,ipv4,90,192.168.91.128,00:0c:29:e5:1b:d9,1,50433
769,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:40.017,XQO8h4MBg4ICKivzZQZw,050c8449-d186-49bb-985b-a90e625c1c49,90,167.71.195.165,00:50:56:f7:45:68,1,123,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFb3RWjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,180,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,2,udp,ipv4,90,192.168.91.128,00:0c:29:e5:1b:d9,1,50433
770,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:40.017,7gO8h4MBg4ICKivzYgWY,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.128,00:0c:29:e5:1b:d9,0,50433,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFbAAAjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,90,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,1,udp,ipv4,90,167.71.195.165,00:50:56:c0:00:08,1,123
771,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:50.019,KAO8h4MBg4ICKivzYwbd,050c8449-d186-49bb-985b-a90e625c1c49,90,167.71.195.165,00:50:56:f7:45:68,1,123,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFb3RWjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,180,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,2,udp,ipv4,90,192.168.91.128,00:0c:29:e5:1b:d9,1,50433
772,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:32:00.019,KwO8h4MBg4ICKivzYwbd,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.128,00:0c:29:e5:1b:d9,0,50433,0,connection end,TRUE,EQIA////DP////8U//8BAAEADCnlG9kAUFbAAAjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,90,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,1,udp,ipv4,90,167.71.195.165,00:50:56:c0:00:08,1,123
773,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:40.017,7gO8h4MBg4ICKivzYgWY,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.128,00:0c:29:e5:1b:d9,0,50433,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFbAAAjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,90,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,1,udp,ipv4,90,167.71.195.165,00:50:56:c0:00:08,1,123
774,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:30.024,YwO6h4MBg4ICKivzgwHg,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.128,00:0c:29:e5:1b:d9,0,50433,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFbAAAjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,90,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,1,udp,ipv4,90,167.71.195.165,00:50:56:c0:00:08,1,123
775,2022-09-29  13:31:03.209,Sep 29 2022 @ 13:31:03.209,Sep 29 2022 @ 13:31:50.019,OgO8h4MBg4ICKivzZAab,050c8449-d186-49bb-985b-a90e625c1c49,0,192.168.91.128,00:0c:29:e5:1b:d9,0,50433,0,connection,FALSE,EQIA////DP////8U//8BAAEADCnlG9kAUFbAAAjAqFuAp0fDpQHFewA,fe80::ddcd:28b4:3ef:46f9 169.254.70.249 fe80::bde1:112:c08c:1c1 192.168.56.1 fe80::982e:adf:1a56:57e6 169.254.87.230 fe80::e5d9:c6e3:16c9:dd90 169.254.221.144 fe80::2957:8157:694c:255e 192.168.110.1 fe80::614b:c1e6:9f0e:2100 192.168.91.1 fe80::9d9f:26fd:535c:27ec 192.168.1.82 fe80::a0bd:392a:bc96:33d2 169.254.51.210 fe80::556d:ea74:7f44:80f 172.30.96.1 fe80::7c3d:85b9:d4b5:508b 172.17.192.1,00:15:5d:90:74:49 00:15:5d:ba:f0:76 00:50:56:c0:00:01 00:50:56:c0:00:08 0a:00:27:00:00:12 5c:80:b6:12:40:8a 5c:80:b6:12:40:8b 5c:80:b6:12:40:8e 5e:80:b6:12:40:8a 80:fa:5b:78:3b:f6,90,1:7l39+HeW0Zt6eB5Vt8W/glDtEB8=,1,udp,ipv4,90,167.71.195.165,00:50:56:c0:00:08,1,123
